Source,Target
C#,F#
F#,F#
F#,C#
C#,C#
C#,F#
F#,C#
C#,B
B,F#
F#,D#:min
D#:min,G#:min
G#:min,G#:min
G#:min,C#
C#,B
B,C#
C#,B
B,F#
F#,D#:min
D#:min,G#:min
G#:min,G#:min
G#:min,C#
C#,B
B,C#
C#,B
B,F#
F#,D#:min
D#:min,G#:min
G#:min,G#:min
G#:min,C#
C#,B
B,C#
C#,B
B,F#
F#,D#:min
D#:min,G#:min
G#:min,G#:min
G#:min,C#
C#,F#
F#,C#
C#,F#
F#,F#
F#,C#
C#,F#
F#,F#
F#,C#
C#,C#
C#,F#
F#,F#
F#,C#
C#,C#
C#,F#
F#,N
N,N
N,Bb
Bb,Bb
Bb,Bb
Bb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Bb
Bb,Ab:maj(9)
Ab:maj(9),Eb
Eb,Bb
Bb,Ab:maj(9)
Ab:maj(9),Eb
Eb,Bb
Bb,Ab:maj(9)
Ab:maj(9),Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Bb
Bb,Ab
Ab,Bb
Bb,Ab
Ab,Bb
Bb,F:min
F:min,Bb
Bb,Eb
Eb,Bb
Bb,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Bb
Bb,Ab
Ab,Bb
Bb,Ab
Ab,Bb
Bb,F:min
F:min,Bb
Bb,Eb
Eb,Bb
Bb,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Bb
Bb,Ab
Ab,Eb
Eb,Bb
Bb,Bb
Bb,N
N,N
N,E
E,B
B,F#
F#,B
B,F#
F#,E:7
E:7,A
A,F#:7
F#:7,B:7
B:7,E:7
E:7,A
A,A
A,F#:7
F#:7,B:7
B:7,E:7
E:7,A
A,B
B,F#
F#,B
B,F#
F#,E:7
E:7,A
A,F#:7
F#:7,B:7
B:7,E:7
E:7,A
A,D
D,B:7
B:7,E:7
E:7,A:7
A:7,D
D,B
B,F#
F#,B
B,F#
F#,E:7
E:7,A
A,F#:7
F#:7,B:7
B:7,E:7
E:7,A
A,A
A,F#:7
F#:7,B:7
B:7,E:7
E:7,A
A,B
B,F#
F#,B
B,F#
F#,E:7
E:7,B
B,F#
F#,B
B,F#
F#,E:7
E:7,F:7
F:7,N
N,N
N,E
E,E
E,F#:min
F#:min,A
A,E
E,E
E,F#:min
F#:min,A
A,E
E,G#:min
G#:min,G:aug
G:aug,B/5
B/5,F:dim
F:dim,E
E,F#:min
F#:min,B
B,E
E,F#:min
F#:min,A
A,E
E,G#:min
G#:min,G:aug
G:aug,B/5
B/5,F:dim
F:dim,E
E,F#:min
F#:min,B
B,E
E,E/7
E/7,E/6
E/6,E/5
E/5,E
E,F#:min
F#:min,A
A,E
E,E
E,F#:min
F#:min,A
A,E
E,E
E,A/5
A/5,N
N,N
N,B
B,B/7
B/7,G#:min
G#:min,B/5
B/5,E
E,A:7
A:7,B
B,B
B,B/7
B/7,G#:min
G#:min,B/5
B/5,E
E,A:7
A:7,B
B,C#:min
C#:min,G#:7
G#:7,C#:min
C#:min,C#:min
C#:min,G#:7
G#:7,C#:min
C#:min,F#:sus4
F#:sus4,F#
F#,B
B,B/7
B/7,G#:min
G#:min,B/5
B/5,E
E,A:7
A:7,B
B,B
B,B/7
B/7,G#:min
G#:min,B/5
B/5,E
E,A:7
A:7,B
B,C#:min
C#:min,G#:7
G#:7,C#:min
C#:min,C#:min
C#:min,G#:7
G#:7,C#:min
C#:min,F#:sus4
F#:sus4,F#
F#,B
B,B/7
B/7,G#:min
G#:min,B/5
B/5,E
E,A:7
A:7,B
B,B
B,B/7
B/7,G#:min
G#:min,B/5
B/5,E
E,A:7
A:7,B
B,C#:min
C#:min,G#:7
G#:7,C#:min
C#:min,C#:min
C#:min,G#:7
G#:7,C#:min
C#:min,F#:sus4
F#:sus4,F#
F#,N
N,N
N,A
A,A
A,F#
F#,E
E,F#
F#,B
B,A
A,F#
F#,E
E,F#
F#,B
B,B
B,E/5
E/5,B
B,B
B,E/5
E/5,A
A,F#
F#,E
E,F#
F#,B
B,B
B,E/5
E/5,B
B,B
B,E/5
E/5,A
A,F#
F#,B
B,E/5
E/5,B
B,N
N,A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,B
B,E:maj(b9)
E:maj(b9),A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,B
B,E:maj(b9)
E:maj(b9),A
A,D:sus4/5
D:sus4/5,D/5
D/5,B:min
B:min,B:dim
B:dim,A
A,B
B,B:min
B:min,B:dim
B:dim,A
A,A:sus4
A:sus4,A
A,B
B,E:maj(b9)
E:maj(b9),A
A,D:sus4/5
D:sus4/5,D/5
D/5,B:min
B:min,B:dim
B:dim,A
A,B
B,B:min
B:min,B:dim
B:dim,A
A,A:sus4
A:sus4,A
A,B
B,E:maj(b9)
E:maj(b9),A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,D:sus4/5
D:sus4/5,D/5
D/5,A
A,N
N,N
N,G
G,F:maj(9)/9
F:maj(9)/9,G
G,G
G,F:maj(9)/9
F:maj(9)/9,G
G,F:maj(9)/9
F:maj(9)/9,B:min
B:min,B:min/7
B:min/7,B:min/b7
B:min/b7,B:min/6
B:min/6,B:min
B:min,B:min/7
B:min/7,B:min/b7
B:min/b7,B:min/6
B:min/6,C
C,C/7
C/7,A:min
A:min,D
D,G
G,G
G,F:maj(9)/9
F:maj(9)/9,G
G,F:maj(9)/9
F:maj(9)/9,B:min
B:min,B:min/7
B:min/7,B:min/b7
B:min/b7,B:min/6
B:min/6,B:min
B:min,B:min/7
B:min/7,B:min/b7
B:min/b7,B:min/6
B:min/6,C
C,C/7
C/7,A:min
A:min,D
D,G
G,G
G,C
C,D
D,G
G,G
G,F:maj(9)/9
F:maj(9)/9,G
G,F:maj(9)/9
F:maj(9)/9,B:min
B:min,B:min/7
B:min/7,B:min/b7
B:min/b7,B:min/6
B:min/6,B:min
B:min,B:min/7
B:min/7,B:min/b7
B:min/b7,B:min/6
B:min/6,C
C,C/7
C/7,A:min
A:min,D
D,G
G,G
G,C
C,D
D,G
G,G
G,F:maj/9
F:maj/9,C:sus4/4
C:sus4/4,C/3
C/3,G
G,C
C,D
D,G
G,G
G,G:sus4(2)
G:sus4(2),G
G,G:sus4(2)
G:sus4(2),G
G,G:sus4(2)
G:sus4(2),G
G,G:sus4(2)
G:sus4(2),G
G,N
N,N
N,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,C
C,B:maj/9
B:maj/9,C
C,Bb:maj/9
Bb:maj/9,C
C,Bb:maj/9
Bb:maj/9,C
C,Bb:maj/9
Bb:maj/9,C
C,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,Bb:maj/9
Bb:maj/9,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,Bb:maj(9)/9
Bb:maj(9)/9,C
C,N
N,A:7
A:7,C:7
C:7,G
G,D
D,G:7
G:7,A:7
A:7,C:7
C:7,G:7
G:7,G:7
G:7,A:7
A:7,C:7
C:7,G:7
G:7,A:7
A:7,C:7
C:7,G
G,C
C,G
G,C:7
C:7,F
F,C
C,D
D,G
G,Bb:maj6
Bb:maj6,C
C,G
G,C
C,G
G,G
G,Bb:maj6
Bb:maj6,C
C,G
G,A
A,D
D,C
C,G
G,A:7
A:7,C:sus4
C:sus4,C/9
C/9,G
G,C
C,F:7
F:7,C
C,D
D,G:7
G:7,A:7
A:7,C:7
C:7,G:7
G:7,G:7
G:7,A:7
A:7,C:7
C:7,G:7
G:7,A:7
A:7,C:7
C:7,G
G,C:7
C:7,G
G,C
C,C
C,D
D,E
E,E
E,B/3
B/3,F#:min/5
F#:min/5,F#:min
F#:min,F#:min
F#:min,B
B,E
E,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,D
D,A
A,E
E,D
D,A
A,E
E,A
A,E
E,B
B,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,D
D,A
A,E
E,D
D,A
A,E
E,A
A,E
E,C#:min
C#:min,F#
F#,E
E,D
D,A
A,C#:min
C#:min,F#
F#,E
E,D
D,A
A,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,D
D,A
A,E
E,D
D,A
A,E
E,A
A,E
E,C#:min
C#:min,F#
F#,E
E,D
D,A
A,C#:min
C#:min,F#
F#,E
E,D
D,A
A,D
D,A
A,E
E,D
D,A
A,E
E,A
A,E
E,D
D,A
A,C/5
C/5,D:9/5
D:9/5,E
E,N
N,N
N,A/5
A/5,A:7/b7
A:7/b7,F#:min7
F#:min7,D:min/b3
D:min/b3,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A/5
A/5,A:7/b7
A:7/b7,F#:min7
F#:min7,F
F,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,D:min
D:min,D:min/b7
D:min/b7,Bb
Bb,C:maj(9)
C:maj(9),F:maj6
F:maj6,Bb
Bb,C:maj(9)
C:maj(9),G
G,D
D,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,D
D,D
D,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A/5
A/5,A:7/b7
A:7/b7,F#:min7
F#:min7,F
F,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A
A,A:7/b7
A:7/b7,F#:min
F#:min,D:min
D:min,D:min/b7
D:min/b7,Bb
Bb,C:maj(9)
C:maj(9),F:maj6
F:maj6,Bb
Bb,C:maj(9)
C:maj(9),G
G,D
D,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,D
D,D
D,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A
A,A:7/b7
A:7/b7,F#:min
F#:min,F
F,A/5
A/5,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A/5
A/5,A:7/b7
A:7/b7,F#:min
F#:min,D:maj(*3)
D:maj(*3),G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,D
D,D
D,A
A,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,D
D,D
D,A
A,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,N
N,N
N,F:maj(9)/5
F:maj(9)/5,C
C,F:maj(9)/5
F:maj(9)/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,C
C,D:min7(4)/5
D:min7(4)/5,E:min7
E:min7,F:maj(9)/6
F:maj(9)/6,C
C,D:min7(4)/5
D:min7(4)/5,E:min7
E:min7,F:maj(9)
F:maj(9),G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,C
C,D:min7(4)/b7
D:min7(4)/b7,E:min7
E:min7,F:maj(9)/6
F:maj(9)/6,C
C,D:min7(4)/b7
D:min7(4)/b7,E:min7
E:min7,F:maj(9)
F:maj(9),F
F,C/3
C/3,F
F,C/3
C/3,F
F,C/3
C/3,F
F,C/4
C/4,C
C,D:min7(4)/b7
D:min7(4)/b7,E:min7/b3
E:min7/b3,F:maj(9)
F:maj(9),C
C,D:min7(4)/b7
D:min7(4)/b7,E:min7/b3
E:min7/b3,F:maj(9)
F:maj(9),G
G,C
C,D:min7(4)/b7
D:min7(4)/b7,E:min7/b3
E:min7/b3,F:maj(9)
F:maj(9),C
C,D:min7(4)/b7
D:min7(4)/b7,E:min7/b3
E:min7/b3,F:maj(9)
F:maj(9),F
F,C/3
C/3,F
F,C/3
C/3,F
F,C/5
C/5,F/3
F/3,G/3
G/3,C
C,D:min7(4)/b7
D:min7(4)/b7,E:min7/b3
E:min7/b3,F:maj(9)
F:maj(9),C
C,D:min7(4)/b7
D:min7(4)/b7,E:min7/b3
E:min7/b3,F:maj(9)
F:maj(9),F
F,C/3
C/3,F
F,C/3
C/3,F
F,C/3
C/3,F
F,G/3
G/3,C
C,G:(1)
G:(1),N
N,N
N,F
F,C:aug
C:aug,F:min7
F:min7,Bb:7
Bb:7,F
F,C:aug
C:aug,F:min7
F:min7,F:min6/5
F:min6/5,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F
F,C:aug
C:aug,F:min7
F:min7,F:min6/5
F:min6/5,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F
F,C:9(*3)
C:9(*3),F
F,C:9(*3)
C:9(*3),F
F,C:9(*3)
C:9(*3),F
F,C
C,G
G,C
C,G
G,C
C,G
G,C
C,F
F,C:aug
C:aug,F:min7
F:min7,F:min6/5
F:min6/5,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F
F,C:aug
C:aug,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F
F,C:9(*3)
C:9(*3),F
F,C:9(*3)
C:9(*3),F
F,C:9(*3)
C:9(*3),F
F,C
C,G
G,C
C,G
G,C
C,G
G,C
C,F
F,C:aug
C:aug,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6/b3
F:min6/b3,F:min7/b3
F:min7/b3,F:min6/b3
F:min6/b3,F
F,C:aug
C:aug,F:min7
F:min7,F:min6/5
F:min6/5,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,F:min6
F:min6,F:min7
F:min7,N
N,N
N,E
E,E
E,B:min
B:min,A/3
A/3,A
A,C#:min/5
C#:min/5,C#:min
C#:min,F#
F#,A:maj/9
A:maj/9,B
B,A:maj/9
A:maj/9,B
B,E
E,B:min
B:min,F#:min
F#:min,F#:min/5
F#:min/5,C#:min/5
C#:min/5,F#
F#,A:maj/9
A:maj/9,B
B,A:maj/9
A:maj/9,B
B,E
E,B:min/b3
B:min/b3,C#:min
C#:min,F#:9
F#:9,C#:min
C#:min,F#:9
F#:9,E
E,B:min/b3
B:min/b3,F#:min
F#:min,F#:min/b3
F#:min/b3,C#:min
C#:min,F#
F#,A:maj/9
A:maj/9,B
B,A:maj/9
A:maj/9,B
B,E
E,B:min/b3
B:min/b3,F#:min
F#:min,C#:min
C#:min,F#:9
F#:9,A:maj/9
A:maj/9,B
B,A:maj/9
A:maj/9,B
B,E
E,B:min/b3
B:min/b3,C#:min
C#:min,F#:9
F#:9,C#:min
C#:min,F#:maj(9)
F#:maj(9),E
E,B:min
B:min,F#:min
F#:min,F#:min/5
F#:min/5,C#:min/5
C#:min/5,F#
F#,A:maj/9
A:maj/9,B
B,A:maj/9
A:maj/9,B
B,E
E,B:min/b3
B:min/b3,C#:min
C#:min,F#:9
F#:9,C#:min
C#:min,F#:9
F#:9,C#:min
C#:min,F#
F#,A
A,E
E,N
N,N
N,Bb
Bb,A
A,D:min
D:min,G
G,C:min
C:min,G:aug
G:aug,Bb
Bb,D:min
D:min,G
G,G:aug
G:aug,C:min
C:min,G:aug
G:aug,Bb
Bb,D:min
D:min,A
A,D:min
D:min,D:min7/b7
D:min7/b7,G:min/b3
G:min/b3,A
A,D:min
D:min,G:min
G:min,A
A,D:min
D:min,G:min
G:min,A
A,D:min
D:min,G
G,C:min
C:min,G:aug
G:aug,Bb
Bb,D:min
D:min,G
G,G:aug
G:aug,C:min
C:min,G:aug
G:aug,Bb
Bb,D:min
D:min,A
A,D:min
D:min,D:min7/b7
D:min7/b7,G:min/b3
G:min/b3,A
A,D:min
D:min,G:min
G:min,A
A,D:min
D:min,A:aug/#5
A:aug/#5,C
C,E:min
E:min,A
A,A:aug
A:aug,D:min
D:min,A:aug/#5
A:aug/#5,C
C,E:min
E:min,B
B,E:min
E:min,E:min/b3
E:min/b3,A:min/b3
A:min/b3,B
B,E:min
E:min,E:min7/b3
E:min7/b3,A:min/b3
A:min/b3,B
B,E:min
E:min,G
G,C:min
C:min,G:aug
G:aug,Bb
Bb,D:min
D:min,G
G,G:aug
G:aug,C:min
C:min,G:aug
G:aug,Bb
Bb,D:min
D:min,A
A,D:min
D:min,D:min7/b7
D:min7/b7,G:min/b3
G:min/b3,A
A,D:min
D:min,G:min/b3
G:min/b3,A
A,D:min
D:min,G:min/b3
G:min/b3,A
A,D:min
D:min,A:aug
A:aug,C
C,E:min
E:min,A
A,A:aug
A:aug,D:min
D:min,A:aug
A:aug,C
C,E:min
E:min,B
B,E:min
E:min,E:min/b3
E:min/b3,A:min/b3
A:min/b3,B
B,E:min
E:min,A:min/b3
A:min/b3,B
B,E:min
E:min,A:min/b3
A:min/b3,B
B,E:min
E:min,E:min7/b7
E:min7/b7,A:min/b3
A:min/b3,B
B,E:min
E:min,N
N,N
N,A:7
A:7,C:7
C:7,G
G,D
D,G:7
G:7,A:7
A:7,C:7
C:7,G:7
G:7,G:7
G:7,A:7
A:7,C:7
C:7,G:7
G:7,A:7
A:7,C:7
C:7,G
G,C
C,G
G,C:7
C:7,F
F,C
C,D
D,G
G,Bb:maj6
Bb:maj6,C
C,G
G,C
C,G
G,G
G,Bb:maj6
Bb:maj6,C
C,G
G,A
A,D
D,C
C,G
G,A:7
A:7,C:sus4
C:sus4,C/9
C/9,G
G,C
C,F:7
F:7,C
C,D
D,G:7
G:7,A:7
A:7,C:7
C:7,G:7
G:7,G:7
G:7,A:7
A:7,C:7
C:7,G:7
G:7,A:7
A:7,C:7
C:7,G
G,C:7
C:7,G
G,C
C,C
C,D
D,E
E,E
E,B/3
B/3,F#:min/5
F#:min/5,F#:min
F#:min,F#:min
F#:min,B
B,E
E,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,D
D,A
A,E
E,D
D,A
A,E
E,A
A,E
E,B
B,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,D
D,A
A,E
E,D
D,A
A,E
E,A
A,E
E,C#:min
C#:min,F#
F#,E
E,D
D,A
A,C#:min
C#:min,F#
F#,E
E,D
D,A
A,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,E
E,B
B,F#:min
F#:min,F#:min
F#:min,B
B,E
E,D
D,A
A,E
E,D
D,A
A,E
E,A
A,E
E,C#:min
C#:min,F#
F#,E
E,D
D,A
A,C#:min
C#:min,F#
F#,E
E,D
D,A
A,D
D,A
A,E
E,D
D,A
A,E
E,A
A,E
E,D
D,A
A,C/5
C/5,D:9/5
D:9/5,E
E,N
N,N
N,A/5
A/5,A:7/b7
A:7/b7,F#:min7
F#:min7,D:min/b3
D:min/b3,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A/5
A/5,A:7/b7
A:7/b7,F#:min7
F#:min7,F
F,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,D:min
D:min,D:min/b7
D:min/b7,Bb
Bb,C:maj(9)
C:maj(9),F:maj6
F:maj6,Bb
Bb,C:maj(9)
C:maj(9),G
G,D
D,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,D
D,D
D,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A/5
A/5,A:7/b7
A:7/b7,F#:min7
F#:min7,F
F,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A
A,A:7/b7
A:7/b7,F#:min
F#:min,D:min
D:min,D:min/b7
D:min/b7,Bb
Bb,C:maj(9)
C:maj(9),F:maj6
F:maj6,Bb
Bb,C:maj(9)
C:maj(9),G
G,D
D,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,D
D,D
D,A
A,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A
A,A:7/b7
A:7/b7,F#:min
F#:min,F
F,A/5
A/5,A:7/b7
A:7/b7,F#:min7
F#:min7,F:aug
F:aug,A/5
A/5,A:7/b7
A:7/b7,F#:min
F#:min,D:maj(*3)
D:maj(*3),G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,D
D,D
D,A
A,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,D
D,D
D,A
A,G
G,C
C,D
D,G
G,C
C,D
D,G
G,C
C,N
N,N
N,F:maj(9)/5
F:maj(9)/5,C
C,F:maj(9)/5
F:maj(9)/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,C
C,D:min7(4)/5
D:min7(4)/5,E:min7
E:min7,F:maj(9)/6
F:maj(9)/6,C
C,D:min7(4)/5
D:min7(4)/5,E:min7
E:min7,F:maj(9)
F:maj(9),G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,G
G,C/5
C/5,C
C,D:min7(4)/b7
D:min7(4)/b7,E:min7
E:min7,F:maj(9)/6
F:maj(9)/6,C
C,D:min7(4)/b7
D:min7(4)/b7,N
N,C#
C#,C#
C#,F#/5
F#/5,C#
C#,F#/5
F#/5,C#
C#,F#/5
F#/5,C#:sus4
C#:sus4,C#
C#,F#/5
F#/5,C#
C#,F#/5
F#/5,C#:sus4
C#:sus4,C#
C#,N
N,N
N,Db
Db,Gb
Gb,Ab
Ab,Db
Db,Db
Db,Db
Db,Ab
Ab,Ab
Ab,Db
Db,Db
Db,Db:7
Db:7,Gb
Gb,Gb
Gb,E:dim7/b3
E:dim7/b3,Db/5
Db/5,Bb:7
Bb:7,Eb:9
Eb:9,Ab
Ab,Db
Db,Bb:min
Bb:min,Ab
Ab,Bb:min
Bb:min,Bb:min
Bb:min,F
F,Bb:min
Bb:min,Eb:min
Eb:min,Gb
Gb,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Ab:7
Ab:7,Db
Db,Db
Db,Db:7
Db:7,Gb
Gb,Gb
Gb,E:dim7/b3
E:dim7/b3,Db/5
Db/5,Bb:7
Bb:7,Eb:9
Eb:9,Ab
Ab,Db
Db,Bb:min
Bb:min,Ab
Ab,Bb:min
Bb:min,Bb:min
Bb:min,F
F,Bb:min
Bb:min,Eb:min
Eb:min,Gb
Gb,Ab
Ab,Db
Db,Ab
Ab,Db
Db,Ab
Ab,Ab
Ab,Db
Db,Db
Db,Db:7
Db:7,Gb
Gb,Gb
Gb,E:dim7/b3
E:dim7/b3,Db/5
Db/5,Bb:7
Bb:7,Eb:9
Eb:9,Ab
Ab,Db
Db,Db
Db,Gb
Gb,Ab
Ab,Db
Db,Ab
Ab,Db
Db,N
N,N
N,B
B,A
A,E
E,B
B,B
B,A
A,E
E,B
B,E
E,D
D,A
A,E
E,B
B,C#:min
C#:min,F#
F#,B
B,E
E,A
A,D
D,G
G,E
E,B
B,E
E,A
A,D
D,G
G,E
E,B
B,E
E,C#:min
C#:min,F#:min
F#:min,B
B,E
E,D
D,A
A,E
E,B
B,C#:min
C#:min,F#
F#,B
B,A/9
A/9,E/5
E/5,B
B,A/9
A/9,B
B,E
E,D
D,A
A,E
E,B
B,C#:min
C#:min,F#
F#,B
B,E
E,A
A,D
D,G
G,E
E,B
B,E
E,A
A,D
D,G
G,E
E,B
B,E
E,C#:min
C#:min,F#:min
F#:min,B
B,E
E,D
D,A
A,E
E,B
B,C#:min
C#:min,F#
F#,B
B,A
A,E
E,B
B,B
B,A
A,E
E,B
B,"A:(1,2,4)"
"A:(1,2,4)",A:min7(*b3)
A:min7(*b3),D:min7(*b3)
D:min7(*b3),A:(1)
A:(1),N
N,N
N,A
A,D
D,A
A,D
D,A
A,D
D,A
A,A/5
A/5,A:min
A:min,E:min
E:min,G
G,A
A,E:(1)
E:(1),A
A,E:min
E:min,G
G,A
A,D
D,E
E,A
A,E:min
E:min,G
G,A
A,D
D,A
A,A
A,E:min
E:min,G
G,A
A,E:(1)
E:(1),A
A,E:min
E:min,G
G,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,E
E,A
A,E:min
E:min,G
G,A
A,E:(1)
E:(1),A
A,E:min
E:min,G
G,A
A,D
D,E
E,A
A,E:min
E:min,G
G,A
A,D
D,A
A,A
A,E:min
E:min,G
G,A
A,A/5
A/5,A
A,E:min
E:min,G
G,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,E
E,A
A,E:min
E:min,G
G,A
A,E:(1)
E:(1),A
A,E:min
E:min,G
G,A
A,D
D,E
E,A
A,E:min
E:min,G
G,A
A,D
D,A
A,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,A
A,D
D,N
N,N
N,G:(1)
G:(1),N
N,F
F,F
F,Ab
Ab,Bb
Bb,F
F,Bb
Bb,F
F,F
F,Ab
Ab,Bb
Bb,F
F,G
G,C
C,Bb
Bb,F
F,G
G,D
D,G
G,Bb
Bb,C
C,G
G,C
C,G
G,G
G,Bb
Bb,C
C,G
G,A
A,D
D,C
C,G
G,A
A,C:maj(2)
C:maj(2),G
G,Bb
Bb,C
C,G
G,G
G,B:min
B:min,E:min7
E:min7,C
C,G
G,B:min/5
B:min/5,E:min7
E:min7,E:min7/b7
E:min7/b7,C
C,E:min/5
E:min/5,A:min
A:min,G
G,B:min
B:min,E:min7
E:min7,E:min7/b7
E:min7/b7,C
C,F
F,E:min
E:min,E:min7/b7
E:min7/b7,C
C,F
F,E:min
E:min,C
C,D
D,G
G,B:min/5
B:min/5,E:min7/b7
E:min7/b7,C
C,E:min/5
E:min/5,A:min
A:min,G
G,B:min
B:min,E:min7
E:min7,E:min7/b7
E:min7/b7,C
